Players,Teams,Goals scored,Total shots,Shots on Target,Assists,Interceptions,Crosses,Fouls committed,Offsides,Time Played
Llorente,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1826086956521739
Padoin,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044
Sturaro,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matri,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pereyra,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11304347826086956
Massimiliano Allegri,Juventus(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ter Stegen
 (GK)",Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Piqué,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Rakitić,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Sergio Busquets,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174
Iniesta,Barcelona,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4
Luis Suárez,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783
Messi,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Neymar,Barcelona,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Mascherano,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Jordi Alba,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Dani Alves,Barcelona,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.782608695652174
"Bravo
 (GK)",Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavi Hernández,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3826086956521739
Pedro Rodríguez,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565
Rafinha,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bartra,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergi Roberto,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30434782608695654
Adriano,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Enrique,Barcelona(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sirigu
 (GK)",Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Cabaye,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5739130434782609
Marquinhos,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Cavani,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956521739130435
Ibrahimović,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Matuidi,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956521739130435
Maxwell,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Van der Wiel,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Verratti,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Pastore,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
David Luiz,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
"Douchez
 (GK)",Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Camara,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moura,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20869565217391306
Bahebeck,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Digne,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lavezzi,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043
Rabiot,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043
Laurent Blanc,Paris(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Neuer
 (GK)",Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Xabi Alonso,Bayern,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Thiago Alcántara,Bayern,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.782608695652174
Lewandowski,Bayern,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Rafinha,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6260869565217392
Boateng,Bayern,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Bernat,Bayern,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.782608695652174
Götze,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7478260869565218
Lahm,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Müller,Bayern,0.25,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.782608695652174
Badstuber,Bayern,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.782608695652174
"Reina
 (GK)",Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dante,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pizarro,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaudino,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rode,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1565217391304348
Weiser,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034782608695652174
Schweinsteiger,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josep Guardiola,Bayern(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Fabiano
 (GK)",Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Martins Indi,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Maicon,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Marcano,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Casemiro,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Quaresma,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Brahimi,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5826086956521739
Martínez,Porto,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Reyes,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28695652173913044
Herrera,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Óliver Torres,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
"Helton
 (GK)",Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quintero,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evandro,Porto,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2
Hernâni,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricardo,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4956521739130435
Rúben Neves,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3826086956521739
Aboubakar,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julen Lopetegui,Porto(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Fabiano
 (GK)",Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Danilo,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Martins Indi,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Maicon,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Casemiro,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Quaresma,Porto,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304347826086957
Brahimi,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956521739130435
Martínez,Porto,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Herrera,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Alex Sandro,Porto,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.782608695652174
Óliver Torres,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783
"Helton
 (GK)",Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quintero,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reyes,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evandro,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052173913043478265
Hernâni,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043
Rúben Neves,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565
Aboubakar,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julen Lopetegui,Porto(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Neuer
 (GK)",Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Xabi Alonso,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6434782608695653
Dante,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Thiago Alcántara,Bayern,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Lewandowski,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Rafinha,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Boateng,Bayern,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.782608695652174
Bernat,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Götze,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48695652173913045
Lahm,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Müller,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
"Reina
 (GK)",Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lucic
 (GK)",Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pizarro,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaudino,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rode,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2956521739130435
Badstuber,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1391304347826087
Weiser,Bayern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josep Guardiola,Bayern(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sirigu
 (GK)",Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Thiago Silva,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1826086956521739
Cabaye,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Marquinhos,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Cavani,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Matuidi,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Maxwell,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Lavezzi,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Van der Wiel,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Rabiot,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652173913043478
Pastore,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
"Douchez
 (GK)",Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Camara,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moura,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608
Bahebeck,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Digne,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Luiz,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Kimpembe,Paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laurent Blanc,Paris(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ter Stegen
 (GK)",Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Montoya,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956521739130435
Piqué,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Rakitić,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6434782608695653
Sergio Busquets,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Iniesta,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4608695652173913
Luis Suárez,Barcelona,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Messi,Barcelona,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.782608695652174
Neymar,Barcelona,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Mascherano,Barcelona,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.782608695652174
Jordi Alba,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
"Bravo
 (GK)",Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavi Hernández,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32173913043478264
Pedro Rodríguez,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafinha,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bartra,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adriano,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043
Mathieu,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1391304347826087
Luis Enrique,Barcelona(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Buffon
 (GK)",Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Chiellini,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Marchisio,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Morata,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7217391304347827
Tévez,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Bonucci,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Pirlo,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6434782608695653
Vidal,Juventus,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Lichtsteiner,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Evra,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Pereyra,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7565217391304347
"Storari
 (GK)",Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pepe,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llorente,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barzagli,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1391304347826087
Padoin,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sturaro,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026086956521739132
Matri,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06086956521739131
Massimiliano Allegri,Juventus(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Subašić
 (GK)",Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Fabinho,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Kurzawa,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Abdennour,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Ricardo Carvalho,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Dirar,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4434782608695652
João Moutinho,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Carrasco,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Kondogbia,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Martial,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7565217391304347
Raggi,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6173913043478261
"Stekelenburg
 (GK)",Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Berbatov,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16521739130434782
Matheus Carvalho,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026086956521739132
Wallace,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bernardo Silva,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3391304347826087
Germain,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elderson,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo Jardim,Monaco(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Oblak
 (GK)",Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Godín,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Siqueira,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Mario Suárez,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Koke,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7217391304347827
Griezmann,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6695652173913044
Mandžukić,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Arda Turan,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Gabi,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Juanfran,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Miranda,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
"Moyà
 (GK)",Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiago,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raúl García,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11304347826086956
Saúl Ñíguez,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gámez,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Torres,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06086956521739131
Giménez,Atlético,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Simeone,Atlético(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Casillas
 (GK)",Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Varane,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Ramos,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Ronaldo,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Kroos,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Benzema,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6608695652173913
James Rodríguez,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Bale,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Marcelo,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Carvajal,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391304347826088
Modrić,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
"Navas
 (GK)",Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pepe,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khedira,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arbeloa,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216
Jesé,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isco,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12173913043478261
Illarramendi,Real Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlo Ancelotti,Real Madrid(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Weidenfeller
 (GK)",Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Subotić,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
S. Bender,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5478260869565218
Gündoğan,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Mkhitaryan,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5478260869565218
Reus,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Hummels,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Aubameyang,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Kampl,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Papastathopoulos,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Schmelzer,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
"Langerak
 (GK)",Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kehl,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kagawa,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Immobile,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Błaszczykowski,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23478260869565218
Ramos,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23478260869565218
Kirch,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3826086956521739
Jürgen Klopp,Dortmund(COACH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Buffon
 (GK)",Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Chiellini,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Pogba,Juventus,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.23478260869565218
Marchisio,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Morata,Juventus,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6782608695652174
Tévez,Juventus,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.7043478260869566
Bonucci,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Vidal,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Lichtsteiner,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Evra,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174
Pereyra,Juventus,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.782608695652174
"Storari
 (GK)",Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ogbonna,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pepe,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782608695652174
Llorente,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barzagli,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5478260869565218
Padoin,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matri,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10434782608695653
